# |V| = 36
# |E| = 393
# Prob((i,j)) = 0.600000

set V:=
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
;
param: E: w :=
1 2 83
1 3 82
1 4 73
1 5 87
1 6 29
1 7 30
1 8 25
1 9 15
1 10 30
1 11 87
1 12 54
1 13 59
1 14 85
1 15 75
1 16 97
1 17 80
1 18 5
1 19 4
1 20 21
1 21 73
1 22 32
1 23 70
1 24 1
1 25 57
1 26 15
1 27 3
1 28 50
1 29 14
1 30 94
1 31 36
1 32 62
1 33 31
1 34 90
1 35 52
1 36 59
2 3 26
2 6 33
2 8 61
2 9 20
2 10 83
2 11 85
2 12 83
2 14 80
2 15 5
2 16 56
2 17 84
2 18 52
2 19 62
2 20 10
2 21 55
2 24 78
2 25 62
2 26 47
2 31 43
2 34 16
3 6 43
3 8 20
3 9 25
3 10 58
3 11 88
3 14 74
3 15 12
3 18 17
3 19 19
3 21 75
3 22 54
3 24 30
3 25 14
3 27 25
3 29 11
3 31 73
3 33 22
3 34 14
3 36 18
4 7 90
4 8 78
4 9 2
4 10 51
4 11 64
4 12 65
4 13 65
4 16 81
4 17 79
4 18 41
4 20 96
4 21 98
4 22 78
4 23 90
4 24 82
4 25 43
4 27 22
4 28 99
4 30 88
4 32 88
4 34 72
4 36 11
5 7 91
5 10 57
5 11 100
5 12 8
5 13 90
5 15 69
5 17 3
5 19 10
5 23 12
5 24 46
5 25 29
5 34 57
5 36 79
6 7 46
6 9 83
6 10 79
6 11 48
6 12 53
6 13 100
6 14 75
6 15 40
6 16 65
6 19 3
6 20 64
6 21 100
6 22 65
6 25 71
6 26 78
6 31 85
6 32 12
6 33 58
6 34 14
6 36 70
7 8 93
7 9 88
7 11 37
7 13 1
7 15 21
7 24 68
7 25 23
7 27 49
7 28 1
7 29 99
7 30 46
7 32 17
7 34 59
7 35 36
8 9 91
8 11 58
8 12 77
8 13 1
8 15 5
8 16 82
8 17 65
8 19 17
8 22 79
8 23 95
8 24 42
8 25 22
8 27 78
8 29 5
8 31 97
8 32 55
8 33 4
8 34 7
8 36 36
9 10 78
9 11 76
9 12 62
9 13 67
9 14 26
9 16 45
9 18 3
9 19 48
9 23 62
9 26 95
9 30 75
9 32 49
9 33 25
9 34 12
9 36 63
10 13 6
10 15 33
10 16 56
10 17 39
10 19 58
10 21 11
10 22 16
10 23 40
10 25 95
10 26 92
10 27 59
10 30 52
10 32 48
10 36 10
11 12 65
11 14 29
11 18 12
11 19 39
11 20 97
11 22 95
11 24 98
11 26 6
11 27 14
11 28 54
11 29 1
11 30 6
11 31 20
11 32 31
11 34 31
11 35 44
11 36 15
12 19 10
12 21 38
12 22 51
12 24 82
12 26 15
12 27 44
12 28 54
12 31 72
12 32 88
12 36 33
13 15 16
13 18 28
13 19 77
13 20 17
13 21 9
13 22 72
13 24 83
13 25 6
13 26 98
13 30 95
13 31 72
13 32 93
13 33 42
13 34 83
13 35 49
14 15 53
14 17 90
14 18 83
14 19 98
14 21 53
14 22 23
14 24 50
14 26 39
14 27 87
14 29 38
14 30 25
14 34 95
14 35 30
15 16 95
15 17 47
15 18 15
15 19 64
15 20 81
15 22 17
15 24 14
15 25 92
15 27 14
15 28 57
15 29 21
15 30 90
15 32 98
15 33 94
15 34 76
15 35 49
16 17 13
16 18 35
16 20 46
16 21 52
16 23 46
16 24 24
16 25 20
16 30 10
16 31 98
16 35 18
16 36 4
17 19 23
17 20 87
17 23 20
17 24 2
17 26 56
17 27 75
17 28 98
17 33 54
17 34 65
17 35 59
17 36 45
18 19 29
18 20 31
18 21 89
18 22 87
18 24 78
18 27 43
18 28 35
18 29 4
18 30 29
18 32 13
18 33 27
18 34 90
18 35 94
19 21 66
19 24 3
19 25 39
19 26 99
19 28 61
19 29 2
19 32 50
20 21 30
20 22 68
20 23 43
20 25 49
20 29 47
20 30 99
20 31 51
20 35 20
21 23 28
21 24 72
21 26 94
21 27 60
21 28 60
21 30 98
21 31 92
21 32 82
21 35 40
21 36 79
22 23 3
22 24 36
22 25 98
22 31 35
22 32 58
22 34 92
22 35 63
22 36 73
23 25 9
23 26 95
23 27 54
23 28 37
23 29 54
23 30 52
23 32 56
23 33 96
23 35 58
23 36 73
24 25 3
24 26 22
24 28 39
24 29 34
24 33 49
24 35 70
25 26 53
25 27 82
25 28 48
25 29 79
25 30 55
25 31 16
25 33 81
25 34 22
25 35 69
26 29 71
26 30 95
26 31 8
26 32 24
26 35 43
26 36 17
27 28 52
27 29 1
27 31 85
27 32 26
27 33 39
27 34 38
28 29 19
28 30 88
28 32 40
28 33 72
28 34 35
28 36 49
29 32 41
29 33 16
29 34 20
29 35 51
29 36 56
30 31 85
30 32 83
30 33 6
30 35 34
30 36 43
31 32 23
31 33 75
31 34 9
31 35 79
31 36 44
32 34 13
32 35 15
33 35 44
33 36 80
35 36 23
;
