# |V| = 20
# |E| = 120
# Prob((i,j)) = 0.600000

set V:=
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
;
param: E: w :=
1 2 1
1 3 6
1 4 40
1 5 7
1 6 93
1 7 39
1 8 70
1 9 77
1 10 98
1 11 67
1 12 39
1 13 7
1 14 10
1 15 35
1 16 97
1 17 54
1 18 72
1 19 49
1 20 65
2 3 28
2 4 7
2 5 44
2 7 47
2 8 76
2 10 22
2 13 64
2 15 93
2 17 40
2 18 18
3 4 51
3 6 40
3 7 72
3 8 32
3 9 66
3 10 59
3 12 98
3 14 27
3 15 10
3 16 88
3 18 39
3 19 98
3 20 74
4 7 79
4 10 38
4 11 90
4 13 89
4 15 13
4 16 16
4 17 45
4 19 45
4 20 20
5 6 100
5 7 52
5 9 80
5 11 60
5 12 7
5 13 71
5 14 88
5 15 73
5 16 12
5 17 75
5 19 82
5 20 15
6 7 46
6 8 61
6 10 73
6 11 64
6 12 70
6 13 33
6 15 48
6 17 63
6 18 21
6 20 12
7 8 77
7 10 38
7 12 71
7 13 64
7 15 92
7 17 26
8 10 40
8 11 24
8 12 89
8 13 54
8 14 54
8 15 48
8 16 53
8 18 27
8 20 55
9 11 54
9 12 36
9 16 36
9 17 28
9 18 27
9 20 18
10 12 54
10 13 85
10 14 96
10 15 30
10 16 32
11 13 53
11 18 53
11 19 12
12 14 47
12 15 61
12 19 49
12 20 71
13 15 72
13 16 38
13 17 1
13 19 69
13 20 69
14 15 67
14 17 49
14 18 11
14 19 99
15 16 3
15 20 84
16 17 5
17 20 56
19 20 22
;
