# |V| = 19
# |E| = 108
# Prob((i,j)) = 0.600000

set V:=
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
;
param: E: w :=
1 2 40
1 3 67
1 4 83
1 5 46
1 6 91
1 7 25
1 8 58
1 9 74
1 10 24
1 11 30
1 12 33
1 13 2
1 14 88
1 15 86
1 16 20
1 17 73
1 18 52
1 19 33
2 3 20
2 5 54
2 6 98
2 8 46
2 10 85
2 11 16
2 13 95
2 14 15
2 15 2
2 17 100
2 18 36
2 19 20
3 6 37
3 13 98
3 14 12
3 16 11
3 17 86
3 18 40
3 19 51
4 5 50
4 8 13
4 9 54
4 12 96
4 17 42
5 7 6
5 9 93
5 10 44
5 11 27
5 14 37
5 15 39
5 16 52
5 18 54
6 8 68
6 10 32
6 12 96
6 14 73
6 16 47
6 19 83
7 9 93
7 10 56
7 12 61
7 14 6
7 15 23
7 17 55
8 10 8
8 11 56
8 12 4
8 13 63
8 14 69
8 15 22
8 16 97
8 17 39
8 18 92
8 19 74
9 10 38
9 11 21
9 14 53
9 17 2
9 19 72
10 11 99
10 12 40
10 13 55
10 14 92
10 16 7
10 17 67
11 13 99
11 14 54
11 15 47
11 17 100
11 19 24
12 13 88
12 15 99
12 16 61
12 19 81
13 14 82
13 15 48
13 17 29
13 18 19
13 19 71
14 15 73
14 16 91
14 17 8
14 18 4
14 19 39
15 16 95
16 18 91
16 19 87
17 18 32
17 19 62
18 19 91
;
