# |V| = 46
# |E| = 630
# Prob((i,j)) = 0.600000

set V:=
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
39
40
41
42
43
44
45
46
;
param: E: w :=
1 2 27
1 3 51
1 4 29
1 5 51
1 6 18
1 7 93
1 8 1
1 9 39
1 10 21
1 11 74
1 12 76
1 13 49
1 14 17
1 15 58
1 16 46
1 17 7
1 18 92
1 19 100
1 20 30
1 21 7
1 22 42
1 23 42
1 24 73
1 25 72
1 26 7
1 27 13
1 28 35
1 29 99
1 30 27
1 31 87
1 32 64
1 33 4
1 34 6
1 35 73
1 36 98
1 37 59
1 38 30
1 39 95
1 40 63
1 41 63
1 42 37
1 43 25
1 44 37
1 45 10
1 46 19
2 3 91
2 5 30
2 6 61
2 7 18
2 11 91
2 12 39
2 15 81
2 18 89
2 19 87
2 20 33
2 21 94
2 23 14
2 24 32
2 26 88
2 28 66
2 29 58
2 31 53
2 32 52
2 33 3
2 35 43
2 36 87
2 38 36
2 39 39
2 41 38
2 42 93
3 4 28
3 5 48
3 6 45
3 8 98
3 11 66
3 12 19
3 15 14
3 16 3
3 17 79
3 18 16
3 19 68
3 22 83
3 25 48
3 28 68
3 30 36
3 34 2
3 35 25
3 36 75
3 38 3
3 43 53
3 44 57
3 45 60
3 46 52
4 8 7
4 9 96
4 10 12
4 11 15
4 13 39
4 14 47
4 15 97
4 17 39
4 20 55
4 21 90
4 22 41
4 24 100
4 25 31
4 26 80
4 27 46
4 31 37
4 33 12
4 35 13
4 36 63
4 37 67
4 38 83
4 40 70
4 41 85
4 42 76
4 44 66
4 45 8
5 8 58
5 10 59
5 11 5
5 12 6
5 14 44
5 16 80
5 17 52
5 18 58
5 20 90
5 21 94
5 22 30
5 23 8
5 24 62
5 26 76
5 27 16
5 29 26
5 30 61
5 33 72
5 34 76
5 35 50
5 37 38
5 38 77
5 41 55
5 44 44
5 45 60
5 46 95
6 7 69
6 8 76
6 10 85
6 11 32
6 13 9
6 14 33
6 15 85
6 16 51
6 17 4
6 19 77
6 20 27
6 21 94
6 23 80
6 25 90
6 26 93
6 27 71
6 28 43
6 29 73
6 31 48
6 33 64
6 34 45
6 35 73
6 42 41
6 44 44
6 45 62
6 46 34
7 10 82
7 11 86
7 12 57
7 14 79
7 15 50
7 16 91
7 18 62
7 19 87
7 20 94
7 21 36
7 23 63
7 24 83
7 25 96
7 27 45
7 30 10
7 31 79
7 33 62
7 35 75
7 37 19
7 38 98
7 39 59
7 40 26
7 42 12
7 43 66
7 45 61
7 46 74
8 11 3
8 14 50
8 15 85
8 18 19
8 19 76
8 21 15
8 22 83
8 24 97
8 25 77
8 26 100
8 27 93
8 28 29
8 29 46
8 30 99
8 33 43
8 35 71
8 38 86
8 40 51
8 44 79
8 45 98
9 10 81
9 11 27
9 13 75
9 14 47
9 15 85
9 16 62
9 17 52
9 21 46
9 22 76
9 24 3
9 25 68
9 26 90
9 27 70
9 28 72
9 36 47
9 37 42
9 39 6
9 41 46
9 44 58
9 45 49
10 11 43
10 13 34
10 14 1
10 17 26
10 18 52
10 19 40
10 20 12
10 22 71
10 23 29
10 25 10
10 26 1
10 27 30
10 29 46
10 34 98
10 35 89
10 36 69
10 40 25
10 41 16
10 42 100
10 43 20
10 45 74
10 46 37
11 12 64
11 14 61
11 15 71
11 16 75
11 17 6
11 19 59
11 20 35
11 21 29
11 22 92
11 24 20
11 25 58
11 27 94
11 28 59
11 29 72
11 30 95
11 32 82
11 33 46
11 34 7
11 35 77
11 36 29
11 37 40
11 41 78
11 42 56
11 43 59
11 44 49
11 45 44
12 13 32
12 14 64
12 16 8
12 17 15
12 18 8
12 19 4
12 20 82
12 23 90
12 25 49
12 27 29
12 28 42
12 30 96
12 33 29
12 34 29
12 36 7
12 37 79
12 38 98
12 41 37
12 43 50
12 44 66
13 15 78
13 17 78
13 19 36
13 21 42
13 23 70
13 24 26
13 25 52
13 27 65
13 29 82
13 31 61
13 32 94
13 33 93
13 34 77
13 37 80
13 38 13
13 39 55
13 41 15
13 42 94
13 44 14
13 46 22
14 15 38
14 16 28
14 17 69
14 20 59
14 21 52
14 23 31
14 24 82
14 25 64
14 29 23
14 30 7
14 33 18
14 35 32
14 36 24
14 39 84
14 41 38
14 42 9
14 43 79
14 44 84
14 46 62
15 16 28
15 17 57
15 21 74
15 23 79
15 24 32
15 26 76
15 28 39
15 29 62
15 33 7
15 35 10
15 36 3
15 37 37
15 38 85
15 40 93
15 41 90
15 44 97
15 46 81
16 17 83
16 18 49
16 19 52
16 20 60
16 22 35
16 25 36
16 26 81
16 28 52
16 29 89
16 30 66
16 32 92
16 33 27
16 34 56
16 37 45
16 40 96
16 41 9
16 45 39
16 46 1
17 18 33
17 19 42
17 20 21
17 21 91
17 23 3
17 24 88
17 26 70
17 27 49
17 28 16
17 29 84
17 32 1
17 34 84
17 38 14
17 39 20
17 43 88
17 45 65
17 46 21
18 19 40
18 21 40
18 22 14
18 25 45
18 29 26
18 31 50
18 32 6
18 33 58
18 34 77
18 36 40
18 37 49
18 38 63
18 40 75
18 42 46
18 43 72
18 44 67
18 45 40
18 46 69
19 20 70
19 24 93
19 27 41
19 28 14
19 33 39
19 34 48
19 39 1
19 43 57
19 44 4
19 45 86
20 21 13
20 22 93
20 23 90
20 25 90
20 26 20
20 27 23
20 28 82
20 30 92
20 32 46
20 33 40
20 34 6
20 35 51
20 36 42
20 40 27
20 41 2
20 42 87
20 44 4
20 45 72
21 22 69
21 23 54
21 25 46
21 26 100
21 28 75
21 29 45
21 32 64
21 36 28
21 37 79
21 38 5
21 42 32
21 43 13
21 44 22
21 45 14
21 46 51
22 24 41
22 25 83
22 26 67
22 27 44
22 28 15
22 31 44
22 32 17
22 33 33
22 35 99
22 40 37
22 43 87
22 44 62
22 45 72
22 46 77
23 25 3
23 26 49
23 27 28
23 28 36
23 30 15
23 33 78
23 35 29
23 36 27
23 37 35
23 38 6
23 39 32
23 40 52
23 41 39
23 43 82
24 26 4
24 29 60
24 31 31
24 32 66
24 33 91
24 35 7
24 36 63
24 37 34
24 39 95
24 40 79
24 41 30
24 43 94
24 44 60
25 26 95
25 27 96
25 28 45
25 29 28
25 30 55
25 31 73
25 32 70
25 33 27
25 34 78
25 35 13
25 38 65
25 39 20
25 40 83
25 42 9
26 27 15
26 28 60
26 30 19
26 31 98
26 32 98
26 34 50
26 36 23
26 40 94
26 41 52
26 42 56
26 43 46
26 44 75
26 45 23
27 28 78
27 31 56
27 33 76
27 34 58
27 37 89
27 38 40
27 39 30
27 40 80
27 41 56
27 44 100
27 46 40
28 31 61
28 36 73
28 37 61
28 38 86
28 42 20
28 45 25
29 31 41
29 32 53
29 37 97
29 38 88
29 40 19
29 41 14
29 44 1
29 46 7
30 31 100
30 32 2
30 33 73
30 35 42
30 37 82
30 38 64
30 39 74
30 40 14
30 42 84
30 43 52
31 32 39
31 34 13
31 36 22
31 37 50
31 38 42
31 39 63
31 40 17
31 41 45
31 43 95
31 44 7
31 46 90
32 36 33
32 39 83
32 40 37
32 41 58
32 42 19
32 43 15
32 45 89
32 46 94
33 35 72
33 36 4
33 37 58
33 40 33
33 42 62
33 43 5
33 44 21
33 46 27
34 35 24
34 37 79
34 38 4
34 41 92
34 42 36
34 43 38
34 44 92
35 37 1
35 43 23
35 44 95
35 46 82
36 37 51
36 39 16
36 40 3
36 42 91
36 44 53
36 46 56
37 39 53
37 40 44
37 41 76
37 45 55
37 46 2
38 39 11
38 40 78
38 41 51
38 43 47
38 45 72
38 46 82
39 43 69
39 46 67
40 41 40
40 42 95
40 44 42
40 45 74
40 46 38
41 44 69
41 46 8
42 45 24
42 46 94
43 44 48
43 46 4
44 46 1
45 46 31
;
