# |V| = 34
# |E| = 341
# Prob((i,j)) = 0.600000

set V:=
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
;
param: E: w :=
1 2 40
1 3 3
1 4 5
1 5 4
1 6 7
1 7 42
1 8 5
1 9 66
1 10 41
1 11 37
1 12 81
1 13 79
1 14 92
1 15 61
1 16 39
1 17 62
1 18 41
1 19 95
1 20 76
1 21 83
1 22 64
1 23 68
1 24 38
1 25 51
1 26 28
1 27 44
1 28 80
1 29 51
1 30 97
1 31 1
1 32 90
1 33 55
1 34 36
2 3 6
2 4 100
2 5 99
2 6 41
2 12 50
2 17 66
2 21 53
2 22 55
2 25 64
2 28 47
2 30 10
2 32 98
2 33 43
2 34 44
3 6 82
3 9 82
3 11 72
3 12 80
3 16 83
3 18 50
3 19 65
3 20 46
3 21 42
3 26 9
3 30 52
3 31 6
3 32 92
3 33 30
3 34 44
4 5 44
4 6 82
4 7 14
4 8 66
4 9 27
4 10 16
4 13 52
4 16 79
4 17 41
4 19 19
4 21 52
4 22 12
4 23 25
4 24 76
4 25 10
4 28 35
4 30 88
4 32 27
5 14 35
5 15 38
5 16 31
5 19 42
5 20 12
5 21 36
5 22 47
5 23 25
5 24 80
5 27 26
5 29 90
5 30 94
5 31 60
5 34 47
6 8 90
6 9 35
6 12 60
6 13 69
6 14 14
6 16 73
6 17 3
6 18 23
6 19 22
6 23 51
6 30 38
6 31 48
6 33 75
6 34 3
7 8 3
7 9 69
7 11 2
7 12 39
7 13 22
7 16 88
7 20 37
7 21 61
7 22 50
7 25 57
7 26 7
7 27 57
7 28 36
7 29 98
7 30 84
7 31 14
7 33 13
7 34 27
8 10 43
8 11 36
8 12 76
8 16 93
8 19 88
8 21 28
8 22 67
8 23 64
8 27 75
8 28 39
8 29 63
8 30 94
8 31 71
9 10 29
9 11 8
9 12 7
9 13 44
9 14 82
9 18 83
9 19 6
9 20 64
9 21 38
9 22 43
9 23 11
9 26 24
9 27 56
9 30 92
9 34 97
10 11 17
10 12 3
10 17 25
10 18 32
10 19 13
10 21 91
10 23 10
10 25 86
10 26 72
10 27 80
10 32 22
11 12 53
11 14 56
11 16 44
11 17 46
11 18 50
11 19 14
11 20 70
11 21 77
11 22 70
11 23 1
11 26 59
11 27 47
11 33 12
11 34 73
12 14 24
12 15 32
12 16 92
12 17 69
12 19 12
12 20 42
12 21 65
12 24 18
12 26 8
12 27 54
12 28 4
12 29 86
12 30 10
12 31 65
12 33 23
12 34 16
13 14 61
13 15 90
13 16 9
13 17 93
13 19 12
13 20 14
13 21 48
13 24 63
13 26 40
13 27 1
13 28 60
13 29 34
13 30 78
13 31 74
13 34 9
14 16 63
14 17 28
14 18 25
14 19 30
14 22 8
14 23 81
14 24 15
14 25 60
14 27 58
14 31 59
14 32 82
15 17 17
15 18 25
15 19 82
15 21 88
15 22 33
15 23 36
15 24 7
15 26 30
15 27 63
15 28 74
15 29 85
15 33 80
16 17 91
16 19 77
16 20 19
16 21 55
16 22 51
16 23 55
16 24 73
16 25 66
16 26 53
16 27 53
16 28 90
16 29 22
16 30 74
16 31 61
16 32 7
16 33 96
16 34 39
17 18 1
17 20 6
17 21 52
17 23 7
17 24 38
17 26 61
17 27 79
17 30 27
17 31 78
17 32 29
17 33 72
17 34 28
18 19 62
18 20 37
18 21 64
18 22 72
18 25 6
18 27 27
18 30 35
18 32 45
18 34 40
19 20 93
19 21 89
19 26 79
19 30 100
19 31 51
19 32 7
19 33 99
20 22 15
20 23 82
20 24 14
20 26 60
20 27 91
20 30 41
20 31 33
20 33 28
20 34 78
21 22 47
21 23 17
21 24 27
21 25 44
21 26 75
21 29 17
21 30 7
21 32 73
21 34 71
22 26 97
22 27 85
22 31 71
22 32 41
22 34 37
23 24 30
23 25 3
23 28 83
23 29 28
23 30 48
23 31 27
23 32 61
23 33 55
23 34 79
24 25 9
24 26 62
24 28 27
24 29 21
24 31 73
24 32 73
24 33 53
25 26 42
25 27 32
25 28 14
25 29 36
25 30 17
25 31 14
25 33 80
26 27 31
26 29 32
26 31 64
27 28 61
27 30 4
27 31 72
27 34 84
28 29 77
28 31 21
28 33 26
28 34 35
29 30 58
29 32 33
30 32 98
31 32 21
32 33 85
32 34 40
;
