# |V| = 22
# |E| = 150
# Prob((i,j)) = 0.600000

set V:=
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
;
param: E: w :=
1 2 25
1 3 16
1 4 14
1 5 59
1 6 8
1 7 22
1 8 47
1 9 74
1 10 44
1 11 24
1 12 65
1 13 67
1 14 18
1 15 64
1 16 97
1 17 33
1 18 21
1 19 40
1 20 72
1 21 8
1 22 13
2 3 61
2 4 37
2 6 62
2 7 57
2 8 28
2 9 23
2 10 20
2 12 8
2 14 91
2 15 74
2 16 78
2 18 84
2 19 49
2 22 69
3 7 39
3 8 94
3 10 8
3 12 13
3 13 31
3 14 31
3 16 81
3 17 79
3 18 18
3 19 11
3 21 4
4 5 10
4 6 60
4 7 93
4 8 71
4 10 88
4 13 21
4 14 3
4 15 44
4 16 63
4 17 53
4 18 96
4 19 4
4 20 77
4 21 91
5 6 74
5 7 2
5 8 100
5 9 77
5 11 1
5 12 64
5 13 69
5 14 10
5 15 94
5 17 87
5 18 53
5 19 17
5 22 39
6 9 40
6 13 20
6 15 69
6 16 8
6 17 48
6 20 28
7 8 1
7 13 2
7 15 66
7 16 64
7 17 66
7 18 80
7 19 38
7 21 12
8 9 15
8 11 10
8 14 65
8 16 68
8 17 18
8 18 17
8 19 97
8 20 50
9 11 16
9 14 66
9 15 67
9 16 76
9 18 84
9 20 84
9 21 57
9 22 31
10 11 9
10 13 85
10 14 97
10 15 83
10 19 72
10 22 11
11 13 4
11 15 41
11 16 50
11 17 63
11 18 41
11 19 57
11 21 6
11 22 96
12 13 70
12 15 40
12 16 4
12 17 5
12 18 79
12 19 30
12 20 10
12 21 54
13 14 55
13 15 79
13 16 43
13 17 28
13 20 8
13 22 78
14 16 1
14 20 7
14 22 76
15 17 100
15 18 35
15 19 87
15 20 17
16 17 83
16 18 52
16 20 53
17 19 22
17 20 86
18 20 36
18 21 14
18 22 82
19 21 99
19 22 96
20 21 65
20 22 95
;
