# |V| = 13
# |E| = 51
# Prob((i,j)) = 0.600000

set V:=
1
2
3
4
5
6
7
8
9
10
11
12
13
;
param: E: w :=
1 2 54
1 3 47
1 4 21
1 5 62
1 6 100
1 7 5
1 8 86
1 9 97
1 10 27
1 11 55
1 12 75
1 13 74
2 3 2
2 5 85
2 6 83
2 7 22
2 9 99
2 11 38
2 12 84
2 13 64
3 5 73
3 7 91
3 8 81
3 9 73
3 10 15
4 8 44
4 11 17
4 13 97
5 7 1
5 8 10
5 9 72
5 11 6
5 12 29
5 13 43
6 9 68
6 12 39
6 13 82
7 8 54
7 9 67
7 10 84
7 11 82
7 13 70
8 9 54
8 10 91
8 12 24
9 10 20
9 11 90
10 12 35
10 13 30
11 12 18
11 13 33
;
