# |V| = 37
# |E| = 417
# Prob((i,j)) = 0.600000

set V:=
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
;
param: E: w :=
1 2 54
1 3 3
1 4 12
1 5 27
1 6 81
1 7 22
1 8 14
1 9 73
1 10 5
1 11 58
1 12 60
1 13 21
1 14 88
1 15 59
1 16 93
1 17 85
1 18 86
1 19 84
1 20 73
1 21 4
1 22 1
1 23 37
1 24 20
1 25 100
1 26 70
1 27 70
1 28 22
1 29 20
1 30 73
1 31 34
1 32 5
1 33 90
1 34 91
1 35 4
1 36 66
1 37 5
2 3 86
2 4 54
2 5 8
2 8 83
2 10 86
2 11 43
2 13 1
2 14 27
2 18 34
2 19 55
2 20 67
2 21 28
2 22 84
2 23 79
2 25 47
2 29 38
2 30 78
2 33 37
2 34 86
2 35 98
2 36 41
3 4 22
3 5 20
3 6 7
3 8 50
3 10 22
3 15 7
3 16 32
3 17 47
3 18 38
3 19 42
3 20 59
3 21 86
3 22 68
3 23 70
3 24 59
3 28 75
3 29 1
3 32 58
3 35 44
4 5 18
4 6 96
4 7 48
4 8 28
4 9 8
4 11 54
4 15 38
4 16 28
4 17 68
4 18 47
4 20 48
4 21 70
4 23 56
4 25 44
4 26 94
4 27 12
4 28 35
4 29 51
4 30 62
4 32 99
4 33 17
4 34 97
4 35 62
4 36 7
5 8 95
5 9 97
5 10 30
5 11 39
5 15 97
5 16 74
5 17 27
5 19 95
5 20 76
5 21 94
5 22 54
5 23 47
5 25 92
5 26 45
5 28 93
5 29 49
5 32 97
5 33 1
5 34 67
5 35 56
5 36 75
5 37 73
6 8 71
6 12 100
6 13 58
6 14 38
6 15 47
6 16 28
6 17 100
6 20 30
6 21 77
6 23 37
6 25 83
6 26 35
6 27 50
6 28 92
6 29 56
6 32 15
6 34 87
6 35 86
6 37 52
7 8 89
7 12 89
7 14 30
7 15 81
7 16 9
7 17 91
7 19 17
7 20 66
7 24 62
7 25 40
7 28 41
7 31 15
7 33 20
7 35 79
7 37 48
8 9 35
8 10 52
8 13 60
8 14 81
8 16 100
8 17 55
8 19 37
8 24 91
8 26 61
8 27 12
8 29 65
8 30 84
8 34 19
8 37 69
9 11 23
9 13 17
9 15 67
9 17 5
9 18 100
9 19 69
9 20 12
9 21 95
9 22 23
9 23 55
9 24 57
9 25 3
9 26 9
9 31 16
9 33 53
9 34 43
9 37 68
10 11 29
10 12 56
10 15 69
10 17 64
10 18 94
10 20 54
10 21 46
10 22 54
10 24 54
10 25 58
10 27 42
10 28 100
10 29 24
10 33 60
10 34 87
10 35 83
10 36 65
11 12 3
11 13 89
11 15 92
11 19 43
11 20 17
11 22 32
11 26 29
11 27 75
11 28 65
11 29 20
11 30 16
11 31 11
11 36 3
11 37 27
12 13 41
12 14 68
12 15 75
12 18 55
12 20 16
12 21 37
12 24 5
12 25 42
12 26 95
12 31 94
12 34 45
12 36 92
12 37 75
13 14 6
13 15 80
13 16 34
13 19 58
13 21 56
13 22 99
13 25 90
13 26 56
13 27 4
13 28 24
13 29 87
13 33 56
13 34 7
13 35 99
13 36 29
14 15 6
14 17 81
14 19 20
14 21 1
14 23 19
14 26 19
14 27 8
14 28 86
14 30 24
14 31 13
14 32 37
14 33 56
14 34 78
14 35 40
14 36 80
14 37 32
15 16 71
15 17 17
15 18 55
15 19 5
15 20 99
15 22 30
15 23 28
15 25 13
15 26 98
15 28 57
15 31 17
15 32 66
15 33 71
15 35 42
15 36 35
16 18 66
16 19 51
16 21 88
16 24 10
16 25 76
16 26 28
16 27 9
16 28 14
16 32 59
16 33 43
16 34 17
16 35 55
16 36 15
17 18 3
17 19 93
17 20 38
17 22 60
17 25 79
17 26 83
17 27 37
17 28 93
17 29 20
17 30 85
17 32 83
17 35 18
17 36 96
17 37 37
18 20 14
18 21 37
18 22 74
18 24 27
18 25 20
18 27 100
18 28 29
18 29 91
18 30 6
18 31 46
18 32 7
18 33 64
18 35 96
18 36 23
18 37 77
19 20 2
19 22 34
19 23 49
19 24 48
19 25 43
19 27 35
19 28 10
19 29 8
19 30 41
19 31 12
19 32 47
19 33 96
19 35 22
20 21 60
20 23 26
20 25 8
20 26 82
20 27 100
20 29 22
20 30 21
20 31 98
20 32 87
20 33 95
20 35 24
20 36 55
21 22 38
21 24 6
21 25 52
21 26 89
21 27 9
21 28 79
21 31 7
21 32 25
21 36 94
21 37 40
22 23 84
22 24 66
22 28 8
22 29 48
22 30 72
22 31 100
22 32 86
22 36 54
22 37 75
23 24 80
23 25 4
23 26 5
23 27 29
23 31 99
23 33 71
23 34 9
23 35 68
24 26 1
24 27 9
24 30 83
24 31 14
24 33 66
24 34 68
24 35 92
25 26 38
25 27 52
25 28 89
25 29 15
25 34 61
25 36 93
26 29 54
26 31 54
26 32 28
26 34 43
26 35 37
27 28 92
27 29 60
27 30 25
27 31 85
27 32 74
27 34 52
27 35 51
27 36 41
28 31 52
28 33 68
29 32 42
29 35 60
29 36 23
30 31 61
30 32 18
30 35 25
30 36 36
31 32 64
31 34 41
31 36 58
31 37 91
32 35 76
32 37 70
33 36 61
34 35 40
34 37 77
35 37 21
36 37 15
;
