# |V| = 14
# |E| = 69
# Prob((i,j)) = 0.600000

set V:=
1
2
3
4
5
6
7
8
9
10
11
12
13
14
;
param: E: w :=
1 2 49
1 3 59
1 4 12
1 5 11
1 6 64
1 7 83
1 8 30
1 9 80
1 10 43
1 11 2
1 12 2
1 13 48
1 14 100
2 3 60
2 4 88
2 5 3
2 7 29
2 8 30
2 9 66
2 10 97
2 11 86
2 13 13
2 14 95
3 4 63
3 5 89
3 6 99
3 7 38
3 8 21
3 10 91
3 13 9
4 5 55
4 7 63
4 8 87
4 9 75
4 10 83
4 12 95
4 14 24
5 6 53
5 7 70
5 8 60
5 10 5
5 11 37
5 12 32
5 13 40
6 7 1
6 8 34
6 10 26
6 11 58
6 12 46
6 14 44
7 8 22
7 11 33
7 13 70
7 14 66
8 9 74
8 11 63
8 12 31
8 14 31
9 10 36
9 12 94
9 13 1
10 11 60
10 12 14
10 13 54
11 13 16
11 14 94
12 13 44
12 14 20
13 14 8
;
