# |V| = 18
# |E| = 96
# Prob((i,j)) = 0.600000

set V:=
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
;
param: E: w :=
1 2 12
1 3 57
1 4 24
1 5 40
1 6 2
1 7 72
1 8 89
1 9 59
1 10 55
1 11 15
1 12 54
1 13 98
1 14 53
1 15 99
1 16 43
1 17 72
1 18 99
2 5 64
2 6 2
2 9 7
2 10 47
2 12 42
2 13 91
2 15 48
2 16 93
2 17 1
2 18 12
3 4 29
3 5 56
3 7 64
3 9 95
3 10 82
3 11 99
3 12 26
3 13 53
3 14 66
4 5 77
4 8 96
4 9 19
4 12 96
4 13 46
4 14 98
4 15 31
4 16 21
4 17 96
4 18 81
5 6 4
5 9 64
5 11 63
5 13 70
5 16 93
5 17 63
6 7 84
6 9 83
6 11 94
6 13 14
6 14 45
6 15 96
6 16 83
6 17 28
7 8 18
7 11 98
7 12 13
7 13 51
7 14 25
7 17 8
8 10 98
8 12 87
8 13 81
8 14 43
8 17 58
8 18 38
9 12 71
9 14 100
9 15 15
9 16 36
9 17 97
10 13 98
10 15 93
11 12 48
11 14 46
11 15 7
11 16 81
11 17 97
12 15 33
12 16 83
12 18 58
13 15 58
13 18 94
14 16 89
14 17 56
14 18 42
15 16 21
15 17 63
16 18 54
17 18 3
;
