# |V| = 16
# |E| = 79
# Prob((i,j)) = 0.600000

set V:=
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
;
param: E: w :=
1 2 79
1 3 26
1 4 67
1 5 35
1 6 4
1 7 26
1 8 21
1 9 76
1 10 51
1 11 56
1 12 36
1 13 25
1 14 64
1 15 21
1 16 49
2 3 31
2 5 91
2 7 71
2 9 38
2 10 80
2 11 88
2 12 9
2 13 98
2 15 67
2 16 96
3 4 32
3 5 34
3 6 99
3 7 99
3 9 30
3 11 98
3 12 15
3 13 11
3 14 16
4 5 72
4 6 31
4 9 35
4 10 71
4 11 32
4 15 44
5 6 62
5 8 89
5 10 15
5 12 83
5 14 16
5 15 48
5 16 45
6 8 61
6 9 94
6 12 11
6 13 31
6 14 36
6 15 4
6 16 53
7 8 28
7 11 85
7 12 32
7 13 35
7 15 100
8 10 22
8 11 6
8 12 48
8 13 53
8 14 1
9 10 60
9 11 27
9 12 16
9 14 64
9 16 42
10 11 46
10 12 21
10 14 16
10 16 29
11 13 41
12 13 37
13 14 7
14 15 77
14 16 58
15 16 68
;
