set A :=
a1     a11    a21    a31    a41    a51    a61    a71    a81    a91
a2     a12    a22    a32    a42    a52    a62    a72    a82    a92
a3     a13    a23    a33    a43    a53    a63    a73    a83    a93
a4     a14    a24    a34    a44    a54    a64    a74    a84    a94
a5     a15    a25    a35    a45    a55    a65    a75    a85    a95
a6     a16    a26    a36    a46    a56    a66    a76    a86    a96
a7     a17    a27    a37    a47    a57    a67    a77    a87    a97
a8     a18    a28    a38    a48    a58    a68    a78    a88    a98
a9     a19    a29    a39    a49    a59    a69    a79    a89    a99
a10    a20    a30    a40    a50    a60    a70    a80    a90    a100;

set B :=
b1     b11    b21    b31    b41    b51    b61    b71    b81    b91
b2     b12    b22    b32    b42    b52    b62    b72    b82    b92
b3     b13    b23    b33    b43    b53    b63    b73    b83    b93
b4     b14    b24    b34    b44    b54    b64    b74    b84    b94
b5     b15    b25    b35    b45    b55    b65    b75    b85    b95
b6     b16    b26    b36    b46    b56    b66    b76    b86    b96
b7     b17    b27    b37    b47    b57    b67    b77    b87    b97
b8     b18    b28    b38    b48    b58    b68    b78    b88    b98
b9     b19    b29    b39    b49    b59    b69    b79    b89    b99
b10    b20    b30    b40    b50    b60    b70    b80    b90    b100;

set E :=
(a1,b2)       (a21,b6)      (a41,b51)     (a61,b97)     (a81,b84)
(a1,b9)       (a21,b7)      (a41,b54)     (a61,b98)     (a81,b85)
(a1,b14)      (a21,b8)      (a41,b55)     (a61,b100)    (a81,b89)
(a1,b17)      (a21,b9)      (a41,b56)     (a62,b4)      (a81,b90)
(a1,b18)      (a21,b10)     (a41,b63)     (a62,b6)      (a81,b92)
(a1,b19)      (a21,b15)     (a41,b68)     (a62,b15)     (a81,b94)
(a1,b23)      (a21,b18)     (a41,b70)     (a62,b23)     (a81,b95)
(a1,b25)      (a21,b20)     (a41,b71)     (a62,b32)     (a81,b96)
(a1,b27)      (a21,b21)     (a41,b74)     (a62,b33)     (a81,b99)
(a1,b28)      (a21,b23)     (a41,b76)     (a62,b35)     (a82,b3)
(a1,b29)      (a21,b28)     (a41,b77)     (a62,b37)     (a82,b7)
(a1,b30)      (a21,b31)     (a41,b78)     (a62,b42)     (a82,b8)
(a1,b34)      (a21,b32)     (a41,b79)     (a62,b44)     (a82,b9)
(a1,b41)      (a21,b36)     (a41,b81)     (a62,b45)     (a82,b11)
(a1,b44)      (a21,b37)     (a41,b83)     (a62,b47)     (a82,b12)
(a1,b48)      (a21,b38)     (a41,b86)     (a62,b56)     (a82,b14)
(a1,b50)      (a21,b39)     (a41,b88)     (a62,b57)     (a82,b18)
(a1,b54)      (a21,b43)     (a41,b93)     (a62,b58)     (a82,b19)
(a1,b55)      (a21,b44)     (a41,b98)     (a62,b59)     (a82,b20)
(a1,b57)      (a21,b45)     (a41,b100)    (a62,b60)     (a82,b21)
(a1,b58)      (a21,b47)     (a42,b3)      (a62,b63)     (a82,b24)
(a1,b63)      (a21,b49)     (a42,b6)      (a62,b69)     (a82,b26)
(a1,b65)      (a21,b50)     (a42,b8)      (a62,b70)     (a82,b27)
(a1,b66)      (a21,b51)     (a42,b10)     (a62,b71)     (a82,b30)
(a1,b68)      (a21,b53)     (a42,b15)     (a62,b72)     (a82,b31)
(a1,b73)      (a21,b55)     (a42,b19)     (a62,b74)     (a82,b36)
(a1,b78)      (a21,b56)     (a42,b20)     (a62,b81)     (a82,b38)
(a1,b79)      (a21,b59)     (a42,b23)     (a62,b83)     (a82,b39)
(a1,b83)      (a21,b60)     (a42,b25)     (a62,b85)     (a82,b43)
(a1,b88)      (a21,b61)     (a42,b29)     (a62,b86)     (a82,b44)
(a1,b89)      (a21,b62)     (a42,b30)     (a62,b87)     (a82,b46)
(a1,b92)      (a21,b64)     (a42,b31)     (a62,b90)     (a82,b49)
(a2,b1)       (a21,b66)     (a42,b32)     (a62,b92)     (a82,b55)
(a2,b2)       (a21,b68)     (a42,b37)     (a62,b96)     (a82,b56)
(a2,b4)       (a21,b69)     (a42,b43)     (a63,b4)      (a82,b58)
(a2,b6)       (a21,b70)     (a42,b46)     (a63,b6)      (a82,b60)
(a2,b8)       (a21,b71)     (a42,b47)     (a63,b11)     (a82,b61)
(a2,b10)      (a21,b73)     (a42,b49)     (a63,b12)     (a82,b67)
(a2,b11)      (a21,b83)     (a42,b52)     (a63,b16)     (a82,b69)
(a2,b13)      (a21,b86)     (a42,b54)     (a63,b17)     (a82,b70)
(a2,b15)      (a21,b87)     (a42,b62)     (a63,b18)     (a82,b73)
(a2,b22)      (a21,b88)     (a42,b63)     (a63,b20)     (a82,b76)
(a2,b25)      (a21,b91)     (a42,b64)     (a63,b26)     (a82,b79)
(a2,b28)      (a21,b94)     (a42,b68)     (a63,b27)     (a82,b80)
(a2,b29)      (a21,b95)     (a42,b70)     (a63,b30)     (a82,b81)
(a2,b30)      (a21,b96)     (a42,b82)     (a63,b31)     (a82,b83)
(a2,b31)      (a21,b98)     (a42,b83)     (a63,b32)     (a82,b88)
(a2,b32)      (a22,b2)      (a42,b84)     (a63,b35)     (a82,b90)
(a2,b33)      (a22,b3)      (a42,b89)     (a63,b36)     (a82,b93)
(a2,b36)      (a22,b4)      (a42,b99)     (a63,b39)     (a82,b94)
(a2,b40)      (a22,b6)      (a42,b100)    (a63,b44)     (a83,b2)
