set A :=
a1    a8    a15   a22   a29   a36   a43   a50   a57   a64   a71   a78
a2    a9    a16   a23   a30   a37   a44   a51   a58   a65   a72   a79
a3    a10   a17   a24   a31   a38   a45   a52   a59   a66   a73   a80
a4    a11   a18   a25   a32   a39   a46   a53   a60   a67   a74
a5    a12   a19   a26   a33   a40   a47   a54   a61   a68   a75
a6    a13   a20   a27   a34   a41   a48   a55   a62   a69   a76
a7    a14   a21   a28   a35   a42   a49   a56   a63   a70   a77;

set B :=
b1    b8    b15   b22   b29   b36   b43   b50   b57   b64   b71   b78
b2    b9    b16   b23   b30   b37   b44   b51   b58   b65   b72   b79
b3    b10   b17   b24   b31   b38   b45   b52   b59   b66   b73   b80
b4    b11   b18   b25   b32   b39   b46   b53   b60   b67   b74
b5    b12   b19   b26   b33   b40   b47   b54   b61   b68   b75
b6    b13   b20   b27   b34   b41   b48   b55   b62   b69   b76
b7    b14   b21   b28   b35   b42   b49   b56   b63   b70   b77;

set E :=
(a1,b3)     (a13,b67)   (a27,b54)   (a42,b13)   (a55,b3)    (a67,b65)
(a1,b5)     (a13,b68)   (a27,b55)   (a42,b15)   (a55,b5)    (a67,b66)
(a1,b11)    (a13,b69)   (a27,b57)   (a42,b16)   (a55,b6)    (a67,b71)
(a1,b12)    (a13,b70)   (a27,b59)   (a42,b17)   (a55,b7)    (a67,b72)
(a1,b13)    (a13,b76)   (a27,b60)   (a42,b19)   (a55,b8)    (a67,b74)
(a1,b14)    (a13,b80)   (a27,b67)   (a42,b20)   (a55,b18)   (a67,b76)
(a1,b16)    (a14,b7)    (a27,b69)   (a42,b21)   (a55,b19)   (a67,b77)
(a1,b17)    (a14,b8)    (a27,b70)   (a42,b22)   (a55,b20)   (a68,b1)
(a1,b18)    (a14,b9)    (a27,b75)   (a42,b23)   (a55,b23)   (a68,b2)
(a1,b20)    (a14,b13)   (a27,b79)   (a42,b24)   (a55,b30)   (a68,b3)
(a1,b22)    (a14,b17)   (a27,b80)   (a42,b25)   (a55,b33)   (a68,b7)
(a1,b24)    (a14,b21)   (a28,b2)    (a42,b26)   (a55,b36)   (a68,b8)
(a1,b27)    (a14,b22)   (a28,b7)    (a42,b29)   (a55,b37)   (a68,b11)
(a1,b29)    (a14,b23)   (a28,b16)   (a42,b30)   (a55,b40)   (a68,b15)
(a1,b32)    (a14,b25)   (a28,b24)   (a42,b33)   (a55,b41)   (a68,b19)
(a1,b34)    (a14,b27)   (a28,b25)   (a42,b43)   (a55,b43)   (a68,b20)
(a1,b37)    (a14,b28)   (a28,b28)   (a42,b46)   (a55,b44)   (a68,b21)
(a1,b38)    (a14,b30)   (a28,b29)   (a42,b48)   (a55,b45)   (a68,b22)
(a1,b39)    (a14,b31)   (a28,b30)   (a42,b50)   (a55,b48)   (a68,b25)
(a1,b41)    (a14,b32)   (a28,b32)   (a42,b52)   (a55,b52)   (a68,b28)
(a1,b45)    (a14,b36)   (a28,b34)   (a42,b53)   (a55,b54)   (a68,b34)
(a1,b49)    (a14,b40)   (a28,b35)   (a42,b55)   (a55,b55)   (a68,b35)
(a1,b57)    (a14,b41)   (a28,b38)   (a42,b63)   (a55,b57)   (a68,b38)
(a1,b61)    (a14,b49)   (a28,b45)   (a42,b69)   (a55,b61)   (a68,b40)
(a1,b63)    (a14,b52)   (a28,b47)   (a42,b72)   (a55,b62)   (a68,b42)
(a1,b64)    (a14,b55)   (a28,b49)   (a42,b74)   (a55,b63)   (a68,b43)
(a1,b66)    (a14,b57)   (a28,b51)   (a42,b77)   (a55,b64)   (a68,b51)
(a1,b74)    (a14,b60)   (a28,b54)   (a42,b79)   (a55,b65)   (a68,b54)
(a1,b78)    (a14,b61)   (a28,b65)   (a43,b2)    (a55,b68)   (a68,b57)
(a1,b80)    (a14,b63)   (a28,b66)   (a43,b4)    (a55,b74)   (a68,b58)
(a2,b1)     (a14,b64)   (a28,b70)   (a43,b8)    (a55,b77)   (a68,b59)
(a2,b4)     (a14,b66)   (a28,b75)   (a43,b9)    (a55,b80)   (a68,b61)
(a2,b6)     (a14,b69)   (a28,b79)   (a43,b11)   (a56,b4)    (a68,b67)
(a2,b8)     (a14,b70)   (a29,b1)    (a43,b12)   (a56,b7)    (a68,b69)
(a2,b15)    (a14,b71)   (a29,b4)    (a43,b13)   (a56,b10)   (a68,b72)
(a2,b17)    (a14,b74)   (a29,b6)    (a43,b15)   (a56,b11)   (a68,b74)
(a2,b20)    (a14,b75)   (a29,b12)   (a43,b16)   (a56,b13)   (a68,b75)
(a2,b21)    (a14,b76)   (a29,b15)   (a43,b21)   (a56,b14)   (a68,b77)
(a2,b25)    (a14,b77)   (a29,b16)   (a43,b27)   (a56,b16)   (a68,b78)
(a2,b29)    (a14,b78)   (a29,b17)   (a43,b28)   (a56,b19)   (a68,b79)
(a2,b34)    (a14,b79)   (a29,b19)   (a43,b30)   (a56,b27)   (a68,b80)
(a2,b35)    (a15,b1)    (a29,b21)   (a43,b31)   (a56,b30)   (a69,b4)
(a2,b36)    (a15,b7)    (a29,b22)   (a43,b33)   (a56,b31)   (a69,b5)
(a2,b37)    (a15,b13)   (a29,b24)   (a43,b34)   (a56,b35)   (a69,b7)
(a2,b38)    (a15,b17)   (a29,b26)   (a43,b35)   (a56,b42)   (a69,b8)
(a2,b39)    (a15,b18)   (a29,b31)   (a43,b36)   (a56,b43)   (a69,b10)
(a2,b42)    (a15,b21)   (a29,b34)   (a43,b37)   (a56,b50)   (a69,b14)
(a2,b44)    (a15,b22)   (a29,b37)   (a43,b38)   (a56,b53)   (a69,b15)
(a2,b45)    (a15,b29)   (a29,b38)   (a43,b46)   (a56,b54)   (a69,b17)
(a2,b46)    (a15,b30)   (a29,b39)   (a43,b49)   (a56,b61)   (a69,b24)
(a2,b54)    (a15,b31)   (a29,b44)   (a43,b51)   (a56,b64)   (a69,b25)
(a2,b55)    (a15,b32)   (a29,b46)   (a43,b54)   (a56,b67)   (a69,b26)
(a2,b56)    (a15,b37)   (a29,b48)   (a43,b58)   (a56,b68)   (a69,b29)
(a2,b59)    (a15,b38)   (a29,b49)   (a43,b60)   (a56,b69)   (a69,b30)
(a2,b65)    (a15,b43)   (a29,b52)   (a43,b64)   (a56,b70)   (a69,b31)
(a2,b70)    (a15,b44)   (a29,b53)   (a43,b66)   (a56,b71)   (a69,b34)
(a2,b73)    (a15,b45)   (a29,b56)   (a43,b70)   (a56,b73)   (a69,b37)
(a2,b74)    (a15,b47)   (a29,b60)   (a43,b77)   (a56,b80)   (a69,b38)
(a2,b76)    (a15,b50)   (a29,b61)   (a43,b78)   (a57,b2)    (a69,b41)
(a2,b80)    (a15,b51)   (a29,b62)   (a43,b79)   (a57,b5)    (a69,b46)
(a3,b1)     (a15,b52)   (a29,b63)   (a44,b3)    (a57,b7)    (a69,b48)
(a3,b2)     (a15,b53)   (a29,b66)   (a44,b4)    (a57,b9)    (a69,b49)
(a3,b5)     (a15,b54)   (a29,b72)   (a44,b6)    (a57,b11)   (a69,b50)
(a3,b9)     (a15,b56)   (a29,b79)   (a44,b11)   (a57,b14)   (a69,b51)
(a3,b10)    (a15,b57)   (a30,b1)    (a44,b12)   (a57,b15)   (a69,b52)
(a3,b12)    (a15,b58)   (a30,b3)    (a44,b13)   (a57,b17)   (a69,b53)
(a3,b15)    (a15,b67)   (a30,b11)   (a44,b16)   (a57,b20)   (a69,b60)
(a3,b17)    (a15,b74)   (a30,b12)   (a44,b17)   (a57,b21)   (a69,b61)
(a3,b18)    (a15,b77)   (a30,b13)   (a44,b18)   (a57,b23)   (a69,b62)
(a3,b19)    (a16,b2)    (a30,b14)   (a44,b19)   (a57,b27)   (a69,b64)
(a3,b20)    (a16,b4)    (a30,b15)   (a44,b21)   (a57,b28)   (a69,b65)
(a3,b23)    (a16,b8)    (a30,b18)   (a44,b28)   (a57,b30)   (a69,b67)
(a3,b25)    (a16,b10)   (a30,b23)   (a44,b30)   (a57,b31)   (a69,b68)
(a3,b26)    (a16,b15)   (a30,b24)   (a44,b31)   (a57,b32)   (a69,b77)
(a3,b32)    (a16,b16)   (a30,b34)   (a44,b32)   (a57,b33)   (a70,b2)
(a3,b33)    (a16,b18)   (a30,b43)   (a44,b41)   (a57,b34)   (a70,b3)
(a3,b36)    (a16,b19)   (a30,b47)   (a44,b42)   (a57,b38)   (a70,b5)
(a3,b43)    (a16,b22)   (a30,b50)   (a44,b43)   (a57,b41)   (a70,b6)
(a3,b44)    (a16,b25)   (a30,b52)   (a44,b45)   (a57,b42)   (a70,b7)
(a3,b45)    (a16,b26)   (a30,b56)   (a44,b51)   (a57,b43)   (a70,b11)
(a3,b52)    (a16,b27)   (a30,b59)   (a44,b53)   (a57,b45)   (a70,b13)
(a3,b53)    (a16,b33)   (a30,b65)   (a44,b55)   (a57,b46)   (a70,b16)
(a3,b54)    (a16,b37)   (a30,b67)   (a44,b57)   (a57,b48)   (a70,b18)
(a3,b55)    (a16,b38)   (a30,b71)   (a44,b58)   (a57,b50)   (a70,b19)
(a3,b57)    (a16,b39)   (a30,b74)   (a44,b60)   (a57,b54)   (a70,b20)
(a3,b63)    (a16,b40)   (a30,b76)   (a44,b61)   (a57,b57)   (a70,b21)
(a3,b67)    (a16,b42)   (a30,b78)   (a44,b62)   (a57,b63)   (a70,b23)
(a3,b68)    (a16,b43)   (a31,b2)    (a44,b63)   (a57,b76)   (a70,b24)
(a3,b70)    (a16,b46)   (a31,b3)    (a44,b66)   (a57,b77)   (a70,b25)
(a3,b71)    (a16,b47)   (a31,b5)    (a44,b67)   (a58,b1)    (a70,b27)
(a3,b73)    (a16,b53)   (a31,b7)    (a44,b75)   (a58,b7)    (a70,b28)
(a3,b76)    (a16,b58)   (a31,b10)   (a44,b77)   (a58,b9)    (a70,b31)
(a3,b80)    (a16,b60)   (a31,b12)   (a44,b78)   (a58,b10)   (a70,b33)
(a4,b3)     (a16,b65)   (a31,b13)   (a45,b1)    (a58,b12)   (a70,b38)
(a4,b7)     (a16,b67)   (a31,b18)   (a45,b3)    (a58,b20)   (a70,b40)
(a4,b8)     (a16,b70)   (a31,b20)   (a45,b5)    (a58,b24)   (a70,b41)
(a4,b10)    (a16,b73)   (a31,b26)   (a45,b6)    (a58,b26)   (a70,b47)
(a4,b11)    (a16,b75)   (a31,b29)   (a45,b7)    (a58,b27)   (a70,b50)
(a4,b12)    (a16,b77)   (a31,b31)   (a45,b9)    (a58,b28)   (a70,b51)
(a4,b13)    (a17,b4)    (a31,b32)   (a45,b11)   (a58,b31)   (a70,b56)
(a4,b16)    (a17,b8)    (a31,b35)   (a45,b15)   (a58,b35)   (a70,b57)
(a4,b18)    (a17,b9)    (a31,b37)   (a45,b18)   (a58,b36)   (a70,b58)
(a4,b19)    (a17,b11)   (a31,b38)   (a45,b19)   (a58,b38)   (a70,b62)
(a4,b20)    (a17,b16)   (a31,b44)   (a45,b21)   (a58,b40)   (a70,b63)
(a4,b22)    (a17,b17)   (a31,b46)   (a45,b22)   (a58,b41)   (a70,b65)
(a4,b23)    (a17,b20)   (a31,b47)   (a45,b26)   (a58,b42)   (a70,b66)
(a4,b24)    (a17,b24)   (a31,b53)   (a45,b27)   (a58,b45)   (a70,b67)
(a4,b25)    (a17,b25)   (a31,b55)   (a45,b29)   (a58,b48)   (a70,b68)
(a4,b26)    (a17,b28)   (a31,b58)   (a45,b32)   (a58,b49)   (a70,b69)
(a4,b30)    (a17,b30)   (a31,b59)   (a45,b33)   (a58,b51)   (a70,b71)
(a4,b31)    (a17,b31)   (a31,b60)   (a45,b37)   (a58,b53)   (a70,b76)
(a4,b37)    (a17,b32)   (a31,b61)   (a45,b39)   (a58,b58)   (a71,b2)
(a4,b41)    (a17,b37)   (a31,b62)   (a45,b40)   (a58,b60)   (a71,b3)
(a4,b43)    (a17,b42)   (a31,b66)   (a45,b43)   (a58,b61)   (a71,b4)
(a4,b45)    (a17,b43)   (a31,b68)   (a45,b45)   (a58,b64)   (a71,b9)
(a4,b47)    (a17,b44)   (a31,b69)   (a45,b47)   (a58,b66)   (a71,b12)
(a4,b48)    (a17,b45)   (a31,b70)   (a45,b49)   (a58,b68)   (a71,b14)
(a4,b52)    (a17,b46)   (a31,b71)   (a45,b51)   (a58,b72)   (a71,b15)
(a4,b54)    (a17,b48)   (a31,b74)   (a45,b55)   (a58,b75)   (a71,b18)
(a4,b56)    (a17,b51)   (a31,b79)   (a45,b56)   (a58,b76)   (a71,b19)
(a4,b57)    (a17,b53)   (a32,b1)    (a45,b58)   (a58,b79)   (a71,b22)
(a4,b58)    (a17,b56)   (a32,b2)    (a45,b59)   (a58,b80)   (a71,b24)
(a4,b59)    (a17,b57)   (a32,b4)    (a45,b60)   (a59,b4)    (a71,b25)
(a4,b63)    (a17,b66)   (a32,b5)    (a45,b63)   (a59,b6)    (a71,b28)
(a4,b68)    (a17,b71)   (a32,b6)    (a45,b66)   (a59,b8)    (a71,b34)
(a4,b70)    (a17,b72)   (a32,b12)   (a45,b68)   (a59,b9)    (a71,b37)
(a4,b71)    (a17,b76)   (a32,b19)   (a45,b69)   (a59,b10)   (a71,b40)
(a4,b72)    (a17,b78)   (a32,b20)   (a45,b72)   (a59,b11)   (a71,b43)
(a4,b80)    (a17,b79)   (a32,b21)   (a45,b77)   (a59,b19)   (a71,b45)
(a5,b1)     (a18,b7)    (a32,b24)   (a45,b78)   (a59,b21)   (a71,b47)
(a5,b2)     (a18,b8)    (a32,b27)   (a46,b1)    (a59,b22)   (a71,b50)
(a5,b3)     (a18,b13)   (a32,b28)   (a46,b2)    (a59,b25)   (a71,b53)
(a5,b9)     (a18,b14)   (a32,b30)   (a46,b3)    (a59,b26)   (a71,b58)
(a5,b11)    (a18,b19)   (a32,b31)   (a46,b7)    (a59,b28)   (a71,b63)
(a5,b13)    (a18,b20)   (a32,b32)   (a46,b9)    (a59,b30)   (a71,b64)
(a5,b14)    (a18,b24)   (a32,b45)   (a46,b12)   (a59,b31)   (a71,b65)
(a5,b15)    (a18,b27)   (a32,b46)   (a46,b13)   (a59,b35)   (a71,b67)
(a5,b18)    (a18,b29)   (a32,b49)   (a46,b14)   (a59,b37)   (a71,b70)
(a5,b21)    (a18,b30)   (a32,b55)   (a46,b15)   (a59,b38)   (a71,b72)
(a5,b22)    (a18,b31)   (a32,b58)   (a46,b20)   (a59,b41)   (a71,b74)
(a5,b27)    (a18,b41)   (a32,b67)   (a46,b23)   (a59,b42)   (a71,b75)
(a5,b36)    (a18,b43)   (a32,b69)   (a46,b28)   (a59,b44)   (a71,b80)
(a5,b37)    (a18,b44)   (a32,b70)   (a46,b29)   (a59,b49)   (a72,b4)
(a5,b41)    (a18,b45)   (a32,b74)   (a46,b30)   (a59,b51)   (a72,b6)
(a5,b42)    (a18,b46)   (a32,b77)   (a46,b32)   (a59,b60)   (a72,b9)
(a5,b43)    (a18,b48)   (a32,b80)   (a46,b33)   (a59,b62)   (a72,b13)
(a5,b46)    (a18,b49)   (a33,b2)    (a46,b34)   (a59,b63)   (a72,b16)
(a5,b47)    (a18,b52)   (a33,b3)    (a46,b35)   (a59,b64)   (a72,b17)
(a5,b49)    (a18,b53)   (a33,b4)    (a46,b37)   (a59,b65)   (a72,b21)
(a5,b50)    (a18,b56)   (a33,b6)    (a46,b40)   (a59,b66)   (a72,b24)
(a5,b51)    (a18,b58)   (a33,b7)    (a46,b42)   (a59,b70)   (a72,b25)
(a5,b55)    (a18,b63)   (a33,b11)   (a46,b43)   (a59,b74)   (a72,b26)
(a5,b56)    (a18,b66)   (a33,b12)   (a46,b44)   (a59,b75)   (a72,b30)
(a5,b58)    (a18,b69)   (a33,b13)   (a46,b45)   (a59,b77)   (a72,b33)
(a5,b65)    (a18,b73)   (a33,b14)   (a46,b46)   (a59,b78)   (a72,b35)
(a5,b68)    (a18,b76)   (a33,b16)   (a46,b50)   (a60,b4)    (a72,b36)
(a5,b71)    (a18,b77)   (a33,b18)   (a46,b52)   (a60,b6)    (a72,b38)
(a5,b73)    (a18,b78)   (a33,b21)   (a46,b54)   (a60,b13)   (a72,b39)
(a6,b1)     (a18,b79)   (a33,b24)   (a46,b56)   (a60,b16)   (a72,b41)
(a6,b2)     (a18,b80)   (a33,b26)   (a46,b66)   (a60,b21)   (a72,b43)
(a6,b4)     (a19,b2)    (a33,b29)   (a46,b71)   (a60,b23)   (a72,b44)
(a6,b7)     (a19,b3)    (a33,b30)   (a46,b72)   (a60,b24)   (a72,b45)
