set A :=
a1     a14    a27    a40    a53    a66    a79    a92    a105   a118   a131
a2     a15    a28    a41    a54    a67    a80    a93    a106   a119   a132
a3     a16    a29    a42    a55    a68    a81    a94    a107   a120   a133
a4     a17    a30    a43    a56    a69    a82    a95    a108   a121   a134
a5     a18    a31    a44    a57    a70    a83    a96    a109   a122   a135
a6     a19    a32    a45    a58    a71    a84    a97    a110   a123   a136
a7     a20    a33    a46    a59    a72    a85    a98    a111   a124   a137
a8     a21    a34    a47    a60    a73    a86    a99    a112   a125   a138
a9     a22    a35    a48    a61    a74    a87    a100   a113   a126   a139
a10    a23    a36    a49    a62    a75    a88    a101   a114   a127   a140
a11    a24    a37    a50    a63    a76    a89    a102   a115   a128
a12    a25    a38    a51    a64    a77    a90    a103   a116   a129
a13    a26    a39    a52    a65    a78    a91    a104   a117   a130;

set B :=
b1     b14    b27    b40    b53    b66    b79    b92    b105   b118   b131
b2     b15    b28    b41    b54    b67    b80    b93    b106   b119   b132
b3     b16    b29    b42    b55    b68    b81    b94    b107   b120   b133
b4     b17    b30    b43    b56    b69    b82    b95    b108   b121   b134
b5     b18    b31    b44    b57    b70    b83    b96    b109   b122   b135
b6     b19    b32    b45    b58    b71    b84    b97    b110   b123   b136
b7     b20    b33    b46    b59    b72    b85    b98    b111   b124   b137
b8     b21    b34    b47    b60    b73    b86    b99    b112   b125   b138
b9     b22    b35    b48    b61    b74    b87    b100   b113   b126   b139
b10    b23    b36    b49    b62    b75    b88    b101   b114   b127   b140
b11    b24    b37    b50    b63    b76    b89    b102   b115   b128
b12    b25    b38    b51    b64    b77    b90    b103   b116   b129
b13    b26    b39    b52    b65    b78    b91    b104   b117   b130;

set E :=
(a1,b3)       (a29,b20)     (a57,b71)     (a85,b21)     (a113,b5)
(a1,b8)       (a29,b24)     (a57,b72)     (a85,b27)     (a113,b7)
(a1,b13)      (a29,b28)     (a57,b74)     (a85,b29)     (a113,b9)
(a1,b15)      (a29,b30)     (a57,b77)     (a85,b31)     (a113,b12)
(a1,b16)      (a29,b31)     (a57,b79)     (a85,b32)     (a113,b13)
(a1,b18)      (a29,b32)     (a57,b81)     (a85,b37)     (a113,b20)
(a1,b19)      (a29,b38)     (a57,b85)     (a85,b39)     (a113,b22)
(a1,b21)      (a29,b41)     (a57,b87)     (a85,b44)     (a113,b27)
(a1,b22)      (a29,b43)     (a57,b89)     (a85,b45)     (a113,b28)
(a1,b24)      (a29,b45)     (a57,b93)     (a85,b47)     (a113,b31)
(a1,b25)      (a29,b46)     (a57,b94)     (a85,b48)     (a113,b36)
(a1,b33)      (a29,b49)     (a57,b95)     (a85,b49)     (a113,b39)
(a1,b35)      (a29,b53)     (a57,b97)     (a85,b52)     (a113,b40)
(a1,b41)      (a29,b55)     (a57,b100)    (a85,b55)     (a113,b42)
(a1,b42)      (a29,b56)     (a57,b103)    (a85,b57)     (a113,b43)
(a1,b43)      (a29,b59)     (a57,b106)    (a85,b58)     (a113,b48)
(a1,b44)      (a29,b63)     (a57,b107)    (a85,b63)     (a113,b49)
(a1,b46)      (a29,b65)     (a57,b108)    (a85,b65)     (a113,b51)
(a1,b48)      (a29,b66)     (a57,b109)    (a85,b69)     (a113,b57)
(a1,b49)      (a29,b71)     (a57,b110)    (a85,b70)     (a113,b58)
(a1,b53)      (a29,b72)     (a57,b111)    (a85,b73)     (a113,b60)
(a1,b57)      (a29,b73)     (a57,b112)    (a85,b76)     (a113,b61)
(a1,b58)      (a29,b75)     (a57,b114)    (a85,b77)     (a113,b62)
(a1,b62)      (a29,b77)     (a57,b118)    (a85,b79)     (a113,b64)
(a1,b63)      (a29,b80)     (a57,b120)    (a85,b82)     (a113,b65)
(a1,b65)      (a29,b81)     (a57,b121)    (a85,b86)     (a113,b66)
(a1,b66)      (a29,b82)     (a57,b124)    (a85,b87)     (a113,b70)
(a1,b68)      (a29,b83)     (a57,b125)    (a85,b90)     (a113,b71)
(a1,b70)      (a29,b88)     (a57,b126)    (a85,b91)     (a113,b74)
(a1,b75)      (a29,b89)     (a57,b127)    (a85,b96)     (a113,b75)
(a1,b77)      (a29,b90)     (a57,b129)    (a85,b97)     (a113,b78)
(a1,b81)      (a29,b100)    (a57,b134)    (a85,b100)    (a113,b80)
(a1,b84)      (a29,b105)    (a57,b140)    (a85,b105)    (a113,b81)
(a1,b90)      (a29,b106)    (a58,b1)      (a85,b107)    (a113,b83)
(a1,b91)      (a29,b108)    (a58,b3)      (a85,b110)    (a113,b84)
(a1,b92)      (a29,b111)    (a58,b4)      (a85,b112)    (a113,b85)
(a1,b98)      (a29,b112)    (a58,b7)      (a85,b115)    (a113,b88)
(a1,b104)     (a29,b113)    (a58,b9)      (a85,b116)    (a113,b89)
(a1,b106)     (a29,b115)    (a58,b10)     (a85,b119)    (a113,b90)
(a1,b110)     (a29,b120)    (a58,b11)     (a85,b121)    (a113,b93)
(a1,b111)     (a29,b121)    (a58,b15)     (a85,b123)    (a113,b94)
(a1,b113)     (a29,b122)    (a58,b16)     (a85,b138)    (a113,b96)
(a1,b124)     (a29,b124)    (a58,b17)     (a85,b139)    (a113,b98)
(a1,b125)     (a29,b125)    (a58,b18)     (a86,b2)      (a113,b101)
(a1,b128)     (a29,b129)    (a58,b23)     (a86,b7)      (a113,b102)
(a1,b130)     (a29,b131)    (a58,b24)     (a86,b8)      (a113,b105)
(a1,b131)     (a29,b132)    (a58,b25)     (a86,b9)      (a113,b106)
(a1,b134)     (a29,b133)    (a58,b26)     (a86,b10)     (a113,b107)
